sbu_id,first_name,last_name,email,department,track,entry_semester,entry_year,requirement_version_semester,requirement_version_year,graduation_semester,graduation_year,password
182701578,Lou,Eagan,loueagan@stonybrook.edu,AMS,Quantitative Finance,Spring,2020,Spring,2021,Fall,2021,$2b$12$Wd2l6P9msYBzsW7X9s995OE3wfKGcmVmP.gKP1wjOnfaphBLxHBAi
532777296,William,Stevens,williamstevens@stonybrook.edu,ESE,Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$431m/9EEZC99dPknXWcH9.ZMe9APqEHswbM3FMoZHwL0LNZbrPkuy
207717507,Ann,Mcqueen,annmcqueen@stonybrook.edu,CSE,Thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$GRRNzQSoTsrQaSN/ZoDtfejNEMsL0rySJsx0JKhb38viAHDYOChl2
981530345,Joseph,Nelson,josephnelson@stonybrook.edu,ESE,Thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$d.OSzGxd32G81gMAuZpGTeu8nPkCes5yV6LEfTQ5WwfCpb.X83XFi
590744452,Elmer,Mcdermott,elmermcdermott@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2021,Fall,2021,Fall,2022,$2b$12$enjplW2KSGFB62cr8kqLz.XycPMXGqLveHKoflj7tFNh0fipTI/1O
292680310,Carlos,Roth,carlosroth@stonybrook.edu,CSE,Advanced Project,Fall,2019,Spring,2020,Spring,2021,$2b$12$16Per13JJZKM97fmU506OuI11ZWzC2noUyRXbA0DJoxuVwt9b3GVe
868251008,Brittany,Ball,brittanyball@stonybrook.edu,ESE,Thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$3Bx3fIRFRPHvSPpIDrwT/emcucIDCvqp/SjFEzB9osDurz9ofueie
352657985,Robert,Day,robertday@stonybrook.edu,ESE,Non-Thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$EUqkbfdeW2jVdXVC26GhkOV8DZLtgwsuUP68DbEOJx/v9Mh3nzvzO
126261032,Natalie,Duncan,natalieduncan@stonybrook.edu,AMS,Statistics,Fall,2018,Fall,2019,Spring,2020,$2b$12$U4dVbWU6PCv1llNTcullgOv/qnLQhEoMvMKfUK.7b1RHOJm5mjpte
774731405,Linda,Stark,lindastark@stonybrook.edu,AMS,Computational Biology,Fall,2019,Fall,2019,Spring,2021,$2b$12$jKDF33p2otdYqHXXtyRmGeAfLWjfKUu/zdMd5TTTvamRlRp1kZZim
372574448,Ignacio,Jones,ignaciojones@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$vNLphgHgsGK4jOyw0giAkO0Avnlo/dLZAlO4re74tTvax.1io0Hl6
407634548,Thomas,Rangel,thomasrangel@stonybrook.edu,AMS,Operations Research,Fall,2018,Fall,2019,Spring,2020,$2b$12$IFGn7nXgyykcmEmDgKUTDepcpPU3CFSbcE.8sYecQN/jEtaRL4Fo.
214002122,Andre,Moore,andremoore@stonybrook.edu,BMI,Clinical Informatics With Thesis,Spring,2019,Spring,2020,Fall,2020,$2b$12$MvZiltwWIU4xOdZ4pLCa6er5m.M9MgMDFmMyiNR2kKKsUt.PQT3ea
566190431,Keith,Andrews,keithandrews@stonybrook.edu,ESE,Non-Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$m9hITYHFadstIsltjjYFpuEIWXHj3t49UTEzL/7y/ervHgIpzioo.
607332100,Margaret,Washington,margaretwashington@stonybrook.edu,CSE,Thesis,Spring,2018,Spring,2019,Fall,2019,$2b$12$9vpTmndoLkGMzb0rcr3.7OGp17UDjIX8bHR0bQggMwZ6.X4hoFYV.
517239967,Barbara,Ceasar,barbaraceasar@stonybrook.edu,BMI,Imaging Informatics With Project,Fall,2020,Fall,2020,Spring,2022,$2b$12$G4GHPiuHegcCJ4wHqqZ4De/e9elvrKDrKSbntD9PmW/p/JXhC4mE2
385729054,George,Leneave,georgeleneave@stonybrook.edu,CSE,Special Project,Fall,2020,Fall,2021,Spring,2022,$2b$12$Nc7HTUXpJ9ifNN8ijhyEmeLojLXaJ6onokYu/PElNpsxgffhZLY.a
821527688,Darryl,Hammond,darrylhammond@stonybrook.edu,BMI,Translational Bioinformatics With Project,Spring,2019,Spring,2019,Fall,2020,$2b$12$Wn40DS7hX6.6gpbNYdeC6OhagAxcO9Wv8mRPnhlmfg2.UiXtrD3sK
942881460,Johnny,Kelley,johnnykelley@stonybrook.edu,AMS,Quantitative Finance,Fall,2018,Fall,2019,Spring,2020,$2b$12$T84x5SzPONe/hWqHJGZd3O9KacZtbWPjccBX3oXyGzUtr8qo6J9ui
503383395,Kenneth,Owens,kennethowens@stonybrook.edu,ESE,Non-Thesis,Fall,2018,Fall,2018,Spring,2020,$2b$12$OALq5fRJbOXHQQR7iN2YjuQmvGAa9PfXS1iDGTrP52XrzTC.nOOLW
221216571,Kim,Nickelson,kimnickelson@stonybrook.edu,CSE,Thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$FK0NlKlXZo3IVw4PtubSyu6XKERbSU1iGGb77lK8pEXjByENZf1o2
866630540,Shannon,Gray,shannongray@stonybrook.edu,ESE,Non-Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$OrBWFICZAOOvcI2BOCoZHui5G7ZhiXSbfqKhA0EWzrf8D7sLlh6TC
272610814,John,Nicholas,johnnicholas@stonybrook.edu,CSE,Advanced Project,Spring,2019,Spring,2020,Fall,2020,$2b$12$v7Cctb/d/Fqjfe.Kwgc1/u6wAg5kOsGg9.DuUIVi1FNqJjxhQlwsi
255364183,Lillie,Hobbs,lilliehobbs@stonybrook.edu,ESE,Non-Thesis,Fall,2020,Fall,2021,Spring,2022,$2b$12$kPzbwsT8HsRIFiU9TgqCf.DkpFNAbSDPBjtN7iBAN6ndqPgvHj87a
365102754,Mildred,Dryer,mildreddryer@stonybrook.edu,ESE,Non-Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$Ey6bQ6J8Pc8..P9UHIqcD.djYmlh.ub9am6YW1rz4WbcIX3bnXC6G
796939790,Douglas,Brickey,douglasbrickey@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2018,Spring,2019,Fall,2019,$2b$12$TGSx6/.lo5I6vZ4KDIUysO4tIJ.Ig9x.6gV1G7ED00U5gx3WsNANu
455124159,Diane,Brodie,dianebrodie@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2021,Fall,2021,Fall,2022,$2b$12$LK4kSZYVOSuj4Qhn1tGGbefGQcZmhkjWPGvOhwRZNIu63tAzNyON.
708646179,Irene,Malloy,irenemalloy@stonybrook.edu,ESE,Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$APkrhi6My.YhhjpdGOrnxu0EYNhW2HEVmch4Z44Baoma4OL70nJ.G
232536890,Arthur,Edward,arthuredward@stonybrook.edu,ESE,Non-Thesis,Fall,2018,Spring,2019,Spring,2020,$2b$12$sJapcGIbHQUDjSQO5Z1Dku6Rtc2DEKBJbsKk74xOZ7lgy1wQmgkPe
962797372,Timothy,Turner,timothyturner@stonybrook.edu,ESE,Non-Thesis,Fall,2020,Spring,2021,Spring,2022,$2b$12$k.MDP5yPs0wLIcEoaEVGf.EjK7PlMlq1GTeATZxyq/py1GriVwQOe
551360194,Eleanor,Perkins,eleanorperkins@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2020,Fall,2021,Spring,2022,$2b$12$5Z7UtpW7JbNS4iSeRVIvsuQvWx/K1DVj4ono7lKPe3MGSYXV5ZOQO
121274980,David,Sabella,davidsabella@stonybrook.edu,CSE,Advanced Project,Fall,2018,Fall,2018,Spring,2020,$2b$12$arO6/dBhcQfpThrHR6xHmuDGVlSFBYjJKi9fD7QuYkqqLF8tfBXhC
116225664,Todd,Tigner,toddtigner@stonybrook.edu,AMS,Statistics,Spring,2018,Fall,2018,Fall,2019,$2b$12$up.yh0rJOGZAa1aUIK8dRO89/RFd4f1WlW84v/4QeCsrmL07aPcJ.
228246233,George,Mcomber,georgemcomber@stonybrook.edu,ESE,Non-Thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$1.E6Gm7AfRKi0j8OkRiy5.kr4UxtiAgiKP.MaxufXURYRtrU/X.E2
620082337,Donald,Herndon,donaldherndon@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2021,Spring,2022,Fall,2022,$2b$12$6FAgN5Lch1z5dfo7mgPcXusXAOS4mRVL3dYwOyo4pxzECIytb5CH.
120348261,James,Patwell,jamespatwell@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2018,Spring,2019,Fall,2019,$2b$12$qTJ6DShgy5yLSz0Rsm4a.urhNKzGklggGyUHUJHYxOuGqqCi/1PuK
728739504,Clyde,Bailey,clydebailey@stonybrook.edu,CSE,Thesis,Spring,2018,Fall,2018,Fall,2019,$2b$12$cls92w5ZOzfQwwqPOLQp/O9pmHFYQXm3VVkQP0N/jX95EXl3DCF6K
593230888,John,Starzyk,johnstarzyk@stonybrook.edu,AMS,Operations Research,Fall,2020,Fall,2021,Spring,2022,$2b$12$h3pQNZNEW8A6AIDr/UPYHOe8tWkL22AGKR0LcJVuhzt.w2a0du8hW
949762247,Sarah,Cox,sarahcox@stonybrook.edu,AMS,Operations Research,Spring,2018,Spring,2019,Fall,2019,$2b$12$HrxCl.xvb54n4GG8NbPAYuzAO1U/CWgCqtgSyy.9EaeViOoEU.xNW
273423854,Maria,Jackson,mariajackson@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2020,Fall,2020,Fall,2021,$2b$12$6KvLbeXDT.tVcbyjCtpmtuVfmr1/cFWDTSiWC7zQJEuPbFL6vy7Cq
952377415,William,Sasser,williamsasser@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2018,Fall,2018,Spring,2020,$2b$12$/v5DRxqACFUmLgqZkrUY9.byNAfDbDOsQ.jE1TF8Vv6b2/rZCs87m
593948994,Jessica,Brown,jessicabrown@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$1Zje9c.t3BsHVqCk54kNW.shLTUCzFicMyy2kaIj/sYvgJdVJe.s.
966566419,Robert,Hordge,roberthordge@stonybrook.edu,ESE,Thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$1IyPnNP9466qskBwkcBC.OVZ8cNt0icV2cuFUjF6maZhvbeQQ67hu
971048647,Brian,Wilson,brianwilson@stonybrook.edu,CSE,Special Project,Spring,2018,Spring,2019,Fall,2019,$2b$12$F1bb5eiGe69aPIgGD9KtLe13jGYa2ea83uX4IamCmmDRkFzs9IH6S
479514614,Angela,Caldwell,angelacaldwell@stonybrook.edu,CSE,Special Project,Spring,2021,Fall,2021,Fall,2022,$2b$12$73HQWmRytPlkAcKo5LGZju9ytbXbPZwCAlfXOgp.qF3UbHybpCwi.
856861454,Jessie,Kinsella,jessiekinsella@stonybrook.edu,ESE,Non-Thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$xwAPVUAFLwmTLzNnIGj3YuOyay85oBh.p2UQN4pBAUG4zg9l.wCWG
728287083,Richard,Phillips,richardphillips@stonybrook.edu,ESE,Non-Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$9A3RB2z7txEPZROILeOECuzbQPZKuIBh3fvJTTr5SIUf6HLqssHTG
356560679,Agnes,Moore,agnesmoore@stonybrook.edu,BMI,Translational Bioinformatics With Project,Spring,2020,Fall,2020,Fall,2021,$2b$12$qSEj6wo5fmjMDIY5zHFbMeRCs/qGNuUFzN1SJ/yn2c5zDSSO8tSF2
188104092,Hilda,Fisher,hildafisher@stonybrook.edu,ESE,Non-Thesis,Fall,2020,Fall,2021,Spring,2022,$2b$12$HIEy1OOiCB18MF8ZGzAJ2.yxVQakXYNeXrQdL.n5APQq0SYe7CM7G
511235078,Robert,Jepson,robertjepson@stonybrook.edu,BMI,Imaging Informatics With Thesis,Spring,2020,Fall,2020,Fall,2021,$2b$12$/jckDdk4rkuztKf21COYHORABguUq2sRfrCpb.XBzskHLMXouC6Dy
101572041,Shirley,Houston,shirleyhouston@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2021,Spring,2021,Fall,2022,$2b$12$xF2XnYl9A7bEz90bTU3Zl.QatEHX.GqR47lsRIkTKIbGlfh4P7Wwa
376575702,William,Miscione,williammiscione@stonybrook.edu,ESE,Non-Thesis,Spring,2020,Fall,2020,Fall,2021,$2b$12$ukNjIjk1dyLk8Lq/wvNMduuq2W0m7nVJoDaeeZ8YJI/1Z10XpLoaO
748966184,Tammy,Hudson,tammyhudson@stonybrook.edu,ESE,Thesis,Spring,2019,Spring,2019,Fall,2020,$2b$12$udLvqxFj5Xdh9JCRkZ/wg.Hei497mzZj6lBIavYnkL.hwEUsHdWw2
925068873,Eleanor,Moore,eleanormoore@stonybrook.edu,CSE,Advanced Project,Spring,2020,Spring,2020,Fall,2021,$2b$12$qmnvDo0DGkkNzvHoGAQwwucdGkjgBuZvyW4QSijUTnr60ptq/Kac6
515591418,Calvin,Barnes,calvinbarnes@stonybrook.edu,CSE,Advanced Project,Fall,2019,Spring,2020,Spring,2021,$2b$12$R4WyZ9uKdy7iPX3dK.Ir.eRQHM6BOb0asyNpxVYtHLga1vA1arjM6
611706198,Marie,Bourgoin,mariebourgoin@stonybrook.edu,ESE,Non-Thesis,Spring,2020,Fall,2020,Fall,2021,$2b$12$lBMMGJv3MU5E/IHaPhJHQ.p9YfXMXxtGPrgs6iHWyw9Neop53qPTW
814512314,Brian,Moore,brianmoore@stonybrook.edu,ESE,Non-Thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$Dpyg9UVwQy1vQhLgMl96OekaByqzjQPD/u/Sh8FCPWn6V3.5hc4Oy
118697622,Jennifer,Markowski,jennifermarkowski@stonybrook.edu,CSE,Special Project,Fall,2018,Fall,2018,Spring,2020,$2b$12$noBnXz8tzH5OeekAgTDBC.2jaKR9Cx1ken1aL9FgFnl6Vb0vMoTEO
117465074,Travis,Hardman,travishardman@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$Sh904JtEadxVnY5zWFzLOeAsmglfonOm00XojzrYQ1Th7stunGnGe
959347489,Michael,Wells,michaelwells@stonybrook.edu,CSE,Special Project,Spring,2018,Fall,2018,Fall,2019,$2b$12$J0wYRrhw3kh80mAj.SnxJenThPs2U20Q4bJ6ZnOp187B2.PLLmkbu
315107220,Janie,Booker,janiebooker@stonybrook.edu,CSE,Advanced Project,Spring,2020,Fall,2020,Fall,2021,$2b$12$PmA4N4tvvM4mmS25iYlGFOyVbs4Zx7J5OJH51Q.m/nvP/bw29m1NG
764981546,Mattie,Mason,mattiemason@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2021,Fall,2021,Fall,2022,$2b$12$w79dfUf1hXi50ZUymqKGl.5CwxYl.6DKQFxxPRO5cdYf.7YAx2QEG
186003603,Frances,Crain,francescrain@stonybrook.edu,CSE,Special Project,Spring,2018,Spring,2019,Fall,2019,$2b$12$HAhZfngBTKq6mfutUOpBB.WZl/Z00gd08GO5SsMRk5qPmMMY66sFK
333236703,Gary,Webb,garywebb@stonybrook.edu,CSE,Advanced Project,Fall,2019,Spring,2020,Spring,2021,$2b$12$LX3.8CorRUSZCe74.5Vx2ebDKu5RsSyzQJXsDO0gGqM8yELzA97re
777656265,Earl,Amelung,earlamelung@stonybrook.edu,CSE,Advanced Project,Spring,2019,Fall,2019,Fall,2020,$2b$12$EUf.wH56E7Qyt21vsdWODehHDRcK/PE45uHW1mg7Tjjhft/j2HIaW
514558394,Susan,Carter,susancarter@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2020,Fall,2020,Fall,2021,$2b$12$SbndDjtP50KDRPwV/AyDmuJx8ZM4rbVN6BjFeKTxsE99gjKdCdQDe
473761217,William,Cruz,williamcruz@stonybrook.edu,CSE,Advanced Project,Spring,2021,Spring,2022,Fall,2022,$2b$12$gUcTQx8LMPUmTbPsRXhRhuTn8LlSLprMokfDpRv.u12USBLcKDE6.
165167144,Wayne,Leggett,wayneleggett@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2019,Fall,2020,Spring,2021,$2b$12$fF6fxwI90GCS2UKm7I9juu1GN3VIyFCQdLyu120U.i2ymv7bMasF.
549883022,Sheila,Whitenack,sheilawhitenack@stonybrook.edu,AMS,Quantitative Finance,Fall,2018,Fall,2018,Spring,2020,$2b$12$BGmJ0sc3lpJuDF.ZvqHZZemG87W1xED7yXg2Tu9AT2Vt/gyyn96MW
854979402,Cathie,Young,cathieyoung@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2018,Fall,2018,Spring,2020,$2b$12$NNyUICGQB9wKA.5HgfqxpetKqZRdE6hB7ONKbtgm190x9htVfZjaa
946752008,Peter,Sanderfer,petersanderfer@stonybrook.edu,CSE,Special Project,Spring,2020,Spring,2021,Fall,2021,$2b$12$ozmKEnzfKvzWOnkZ6SkCG.24hBhJGnHolBGdHd4z0lrw9fhGik2hm
338756952,Brian,Womble,brianwomble@stonybrook.edu,ESE,Non-Thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$3F8xsOs8Qn4Rw6WKHEycAeN0nYdU3nxycGhIsphBPCd5gjSa9CpR2
557940886,Juanita,Depner,juanitadepner@stonybrook.edu,BMI,Translational Bioinformatics With Project,Fall,2018,Fall,2018,Spring,2020,$2b$12$NcJ5MTtc81cXF1sbx/aaOe6EOV0T85xxBUHDjkWKucU6wvW5Q2PKC
164191575,Shirley,Andre,shirleyandre@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$VvQcrZCMixQdb/F9kE9iQ.JLts4gZzti4ZzeXN2w8WwK2RsfPCR0m
812194441,Robert,Williams,robertwilliams@stonybrook.edu,ESE,Thesis,Spring,2019,Spring,2019,Fall,2020,$2b$12$stuOoc/OvEupO7eHwinmku9qZyNoBwuW06YfOkDXnBIuxn7hypnBq
520173065,Shane,Hein,shanehein@stonybrook.edu,ESE,Non-Thesis,Spring,2018,Spring,2019,Fall,2019,$2b$12$iUOw2k24pFjJWRiKk4ym5OL2K6VRIQEpiVB9wxP5b0uaX7IbWucmS
248079921,Lillian,Reel,lillianreel@stonybrook.edu,BMI,Translational Bioinformatics With Project,Fall,2018,Fall,2019,Spring,2020,$2b$12$NCGtwIsqybVRfxv6I7600OFXZIzubDl3PtAV4C29p.IRd3Jadhy7u
178560573,Michael,Sparaco,michaelsparaco@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$RDXPdNzTLVlGlcqzcZWRN.x5gSEoXvJwDxp6U9UNTDKNzBHX0b7xu
259428138,Mark,Phillips,markphillips@stonybrook.edu,AMS,Quantitative Finance,Spring,2018,Spring,2019,Fall,2019,$2b$12$Iag3L3riNvsytgPuZpetJOIxkhnm1chiclQR1Z.NC4bHlzVOh7AbW
521817169,Beatrice,Cotner,beatricecotner@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2021,Fall,2021,Fall,2022,$2b$12$ElG1uqW/p/vR4epvK3Yh3e9o.rOOYh8Tq73LMRtD2p6FbByPvSFhm
733700108,Mary,Judkins,maryjudkins@stonybrook.edu,BMI,Imaging Informatics With Thesis,Spring,2018,Spring,2019,Fall,2019,$2b$12$5Caoxzyj10qo8FOH1i6ycuurdf58iQORTvFVW1YRn4636d/yGuH4m
533852686,Stephen,Munoz,stephenmunoz@stonybrook.edu,AMS,Quantitative Finance,Fall,2018,Fall,2018,Spring,2020,$2b$12$CePX5kneOGbpiix.MzeBfOqJqyeZphOX6p.LpePgUu6clhRb.Cw5u
727227441,Nellie,Bane,nelliebane@stonybrook.edu,ESE,Thesis,Spring,2021,Fall,2021,Fall,2022,$2b$12$AxkSAL6v4EEbkLN53oQMj.ygjS.t5SQXPw7g26Qp1w8AW3Rmlj3na
861797245,Rebecca,Williams,rebeccawilliams@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2019,Fall,2020,Spring,2021,$2b$12$Q6nhj62fDxjESZXCT0hRDutbpxC6.DBlVlxYp3lrfo9lFHdk8ShGe
135140297,Stella,Turner,stellaturner@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$kMK83PGnMw38vcQ9dwHiEehsvRtwA.3NfAru7auGu6bEVCtImrkoO
405726373,Christopher,Greer,christophergreer@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2021,Fall,2021,Fall,2022,$2b$12$Z5810ZTlvppvbh0CKTJIM.ihAki18cUPDtGWJq22a/fxGyj/mDk9S
823416927,Helen,Chandler,helenchandler@stonybrook.edu,AMS,Statistics,Fall,2018,Fall,2019,Spring,2020,$2b$12$a6buVf.UNxBYf2igjZvHO.BDZRUaEKAG4PGhcMd2xZi0JlgC0CFoW
869354753,Crystal,Simpson,crystalsimpson@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2019,Fall,2019,Fall,2020,$2b$12$O0/F/sDs90V.Gd/bVbMhF.w9znt3Ep6D06AQ4pNCDj/yCimEaot/6
549316522,Augusta,Jacobs,augustajacobs@stonybrook.edu,BMI,Translational Bioinformatics With Project,Fall,2019,Fall,2019,Spring,2021,$2b$12$P64uJOimjZPUNIdnHCXFFe0/yovOnXKJYBQQtqV3j/YMshFaa0j3G
627660333,Linda,Ewart,lindaewart@stonybrook.edu,AMS,Statistics,Spring,2018,Spring,2019,Fall,2019,$2b$12$abr/oKo9fQewPZj6XhT8uufztZQ4zKMCdbfwQIy8OYwJz2YGzt/CG
743510682,Robert,Cheek,robertcheek@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2021,Fall,2021,Fall,2022,$2b$12$z1kwmIw9Okx3juIJDOPAzunrCX0GnPFhkbBMJSa/gymZHo233lRhy
124059675,Michelle,Geathers,michellegeathers@stonybrook.edu,BMI,Clinical Informatics With Thesis,Fall,2020,Spring,2021,Spring,2022,$2b$12$.Iexbt5FP2fJGudhdA8j9OFfwiqXzhRCX2CLeKutm9v5/s8gKZ/oq
285262337,Christina,English,christinaenglish@stonybrook.edu,ESE,Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$E7AH9i7WgmzzjqO4.LpsXOhXwEsKmAIyi2Vst1pQquxNVn/eX3obi
556256138,Theodore,Crawford,theodorecrawford@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2019,Spring,2020,Fall,2020,$2b$12$IqF9jTPfUAJPzoFr2oi6F.qMuJ8zHi5IILbaF5hpMmzD5GCH4rY6u
147686946,Thelma,Ruscio,thelmaruscio@stonybrook.edu,CSE,Thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$MQU8Z9s8k5EInswiy8nQsOJKPhpjnptdCy1/VlBlYdXcdWBFA82vi
135353989,Pedro,Steinbeck,pedrosteinbeck@stonybrook.edu,AMS,Quantitative Finance,Fall,2020,Spring,2021,Spring,2022,$2b$12$J5v5CfP7qjQhrwkjeEPdUe3wbTAFu7Gf7j0xcINWagdvgamZd6/VK
455185919,Jerry,Roberts,jerryroberts@stonybrook.edu,AMS,Operations Research,Spring,2020,Spring,2021,Fall,2021,$2b$12$eeDNFApdnZ2WygA/ODvt4.eAPK/s7KPs/bgcQre3f3Qk3XKJ7/.l6
791291760,Meghan,Kneeland,meghankneeland@stonybrook.edu,AMS,Operations Research,Fall,2018,Fall,2019,Spring,2020,$2b$12$2VRrF5yO9OalYOks6gJEieH7YpZRGJSmYPcjKIhvAfinuYkaUWIci
511516817,John,Davis,johndavis@stonybrook.edu,CSE,Thesis,Spring,2019,Spring,2020,Fall,2020,$2b$12$W2rT2xTxYvV.X3oBXJz6qu1vP9MEKp6E0MCBibqVFYeZLT8l7sGmO
854311858,Charles,Kowal,charleskowal@stonybrook.edu,CSE,Thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$oqWhrOrFrk3JEwzvwFFtQOhxdpTI13Sd3yjx6xfTfr1/LmzrqSwcm
250039539,David,Salter,davidsalter@stonybrook.edu,ESE,Thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$DuTP5hizDE81XdO3zHaq1udlqYqkeUrnWpNEEKBJeQ3PspY8XTWiG
885899122,Kimberley,Mcelrath,kimberleymcelrath@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2020,Fall,2020,Fall,2021,$2b$12$MS2svjhhkAOq.2VI7FyZ1.DDFnXpxCwevB9S5IuxwKC2oXm0Z1adO
152747630,Kathleen,Amaya,kathleenamaya@stonybrook.edu,CSE,Thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$Bu1JGYK0YN4SDkzTbtqCVO1RXzko8oqmUQJIMMfXoT8XaFAFI5Kp.
550619365,Maurice,Johnson,mauricejohnson@stonybrook.edu,BMI,Clinical Informatics With Thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$W9VEgacqYdcxTmUNPS3SGewEXrv938XvcoLJJqkCC1T.aP/IaF4UO
956611706,Robert,Clark,robertclark@stonybrook.edu,ESE,Non-Thesis,Fall,2018,Fall,2018,Spring,2020,$2b$12$O8QRcy0IDcrVqGwgdCupF.wP21V1QlrqfSw8aksYexsyztAZdLiri
645477395,Sandra,Slaugh,sandraslaugh@stonybrook.edu,AMS,Statistics,Fall,2018,Spring,2019,Spring,2020,$2b$12$1LahwUwhcj5KkwuEbBz6AOwIjJuae3aySaVYW/H0QsH9nuVZBs/cq
478194528,Jose,Lee,joselee@stonybrook.edu,BMI,Clinical Informatics With Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$DarHu7BL2CJ.QSJUzj08O.Vwv2n8U7dPkQb4t9GWijyzEInzfbo6y
575425309,Robert,Searcy,robertsearcy@stonybrook.edu,AMS,Quantitative Finance,Fall,2020,Fall,2020,Spring,2022,$2b$12$1NGsWc754SCsZKTs3uGd5.8ZykGQNVye.NU4ohpNJ8ZxAUD.u.LEa
645667545,Mary,Raisley,maryraisley@stonybrook.edu,CSE,Advanced Project,Spring,2018,Spring,2018,Fall,2019,$2b$12$stOqngdMnb6ULAkLDQu43OvNhTLyQSaMiuFw8r9zPXH9YRuweXqvS
655560338,Roseanna,Montalvo,roseannamontalvo@stonybrook.edu,ESE,Non-Thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$2j48QP2fypYBldw99jPAE.Td3nV9jr57YBfEn.yb0t5nkL9IxaB8u
339110282,Margarite,Snow,margaritesnow@stonybrook.edu,ESE,Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$IDWk18OLHCDgVT.tdz2v6eL9OLzZnJ/V3ayzbjRrigCEu8a8AOf2u
932588826,Phillip,Pera,phillippera@stonybrook.edu,CSE,Thesis,Spring,2018,Spring,2019,Fall,2019,$2b$12$B17d.VrHV1liqfQw9ZrtyOCNkpQFqcic3Pth.ODI0IidwOVwdyxcW
469900242,Jacqueline,Jarvis,jacquelinejarvis@stonybrook.edu,ESE,Non-Thesis,Spring,2019,Fall,2019,Fall,2020,$2b$12$Pbj7I1ZeFiufbHAtYQFbx.UpNDerH7IEJJlBYFPmQLs.WWh7rS4M2
394997956,Carmen,Mccaw,carmenmccaw@stonybrook.edu,CSE,Special Project,Fall,2020,Fall,2020,Spring,2022,$2b$12$S47pZhs7hndVdVne9jeB5uSjhBomy07WIqJv2JZxNeSmPOwm36FQm
996410548,David,Blanchard,davidblanchard@stonybrook.edu,CSE,Advanced Project,Spring,2020,Spring,2021,Fall,2021,$2b$12$BKd/cdStY8yShBn1ixh5oOfLfvmpvqKaD11.4v2lNvouoBXtp.hPC
